record_id,beat_type,beat_type_full,sample_position,amplitude_max,amplitude_min,amplitude_mean,amplitude_std,amplitude_range,r_peak_amplitude,signal_energy,signal_power,skewness,kurtosis,zero_crossing_rate,rms,dominant_frequency,spectral_centroid,spectral_bandwidth,spectral_rolloff,qrs_duration,t_wave_presence,label_encoded
100,N,Normal,16183,1.02,-0.595,-0.322,0.247942421631403,1.615,1.02,29.728699999999996,0.16515944444444441,3.8137515801767883,15.336567720268278,0.011111111111111112,0.40639813538504876,8.0,12.598051544389545,7.14654540008011,20.0,33.333333333333336,0,2
100,N,Normal,16464,0.99,-0.595,-0.31883333333333336,0.24611486703931107,1.585,0.935,29.200900000000004,0.16222722222222224,3.876820928439349,15.395385912633056,0.016666666666666666,0.4027744061161561,8.0,13.364369908038125,7.6759582861070585,22.0,27.777777777777775,0,2
100,N,Normal,16755,0.765,-0.63,-0.37583333333333335,0.19739519019244392,1.395,0.765,32.4388,0.18021555555555555,4.030701698893733,17.990394302898572,0.011111111111111112,0.42451802736227295,14.0,15.746790286979879,8.873393932587147,24.0,22.22222222222222,0,2
100,N,Normal,17058,0.86,-0.595,-0.34791666666666665,0.204690060416556,1.455,0.86,29.329925000000003,0.1629440277777778,4.275281335885639,19.518119241303427,0.011111111111111112,0.4036632603764898,14.0,15.91049676932473,9.22469002146758,24.0,25.0,0,2
100,N,Normal,17358,0.95,-0.57,-0.2963888888888889,0.21318748631424791,1.52,0.945,23.99315,0.13329527777777778,4.20099658194553,19.276892482403955,0.011111111111111112,0.3650962582357943,14.0,16.10721726198135,9.502488380292334,26.0,22.22222222222222,0,2
100,N,Normal,17657,1.02,-0.535,-0.2629166666666666,0.2616119236791609,1.5550000000000002,1.02,24.761875,0.13756597222222222,3.6115337166981623,12.969779628032352,0.011111111111111112,0.370898870613301,6.0,11.695320659315657,6.6371166133838555,18.0,36.11111111111111,0,2
100,N,Normal,17947,0.81,-0.605,-0.35483333333333333,0.19879071909925777,1.415,0.81,29.7764,0.16542444444444443,4.000085609556836,17.902695660299376,0.011111111111111112,0.40672403966872234,14.0,16.13540537325555,9.514351920497154,26.0,22.22222222222222,0,2
100,N,Normal,18227,0.815,-0.645,-0.36116666666666664,0.21013692625946967,1.46,0.815,31.427800000000005,0.17459888888888891,4.048644406640175,17.638061508367485,0.011111111111111112,0.4178503187612628,6.0,14.62892102530553,9.122994445161932,22.0,22.22222222222222,0,2
100,N,Normal,18514,0.805,-0.585,-0.35680555555555554,0.20231903017051017,1.3900000000000001,0.805,30.283775000000002,0.16824319444444447,4.023515475363209,17.66875560673334,0.011111111111111112,0.4101745901984233,6.0,15.067524920210323,8.932179478536998,24.0,25.0,0,2
100,N,Normal,18795,0.77,-0.65,-0.36994444444444446,0.20745078994044247,1.42,0.705,32.38105,0.17989472222222222,3.7865382423250376,15.731518553610737,0.011111111111111112,0.42413997951410126,6.0,14.295935848891101,9.084403631069387,22.0,25.0,0,2
100,N,Normal,19080,0.83,-0.62,-0.38183333333333336,0.2025187919949927,1.45,0.775,33.6259,0.18681055555555556,4.270269101959594,19.641466011846035,0.011111111111111112,0.43221586684844826,12.0,15.78963374530903,9.271704421449941,24.0,22.22222222222222,0,2
100,N,Normal,19388,0.97,-0.57,-0.2957222222222222,0.2223186665715968,1.54,0.96,24.6379,0.1368772222222222,4.1674845531186255,18.41162324683667,0.011111111111111112,0.3699692179387661,12.0,14.900832297241662,8.850023386789353,24.0,22.22222222222222,0,2
100,N,Normal,19693,0.995,-0.53,-0.2530833333333334,0.23059300064061888,1.525,0.955,21.100375000000003,0.11722430555555557,3.8530477182761156,15.657793971303004,0.011111111111111112,0.3423803521751147,6.0,13.792519747735136,8.761170515678046,22.0,5.555555555555555,0,2
100,N,Normal,19989,0.83,-0.535,-0.27544444444444444,0.1917806102533199,1.365,0.83,20.276899999999998,0.11264944444444443,3.9245072296157204,17.632709205426867,0.011111111111111112,0.3356329013139868,14.0,16.759115026124242,9.459619347671174,26.0,22.22222222222222,0,2
100,N,Normal,20271,0.925,-0.515,-0.2801388888888889,0.20026956178247163,1.44,0.885,21.345425,0.11858569444444443,4.295013633163928,20.077054822351183,0.011111111111111112,0.34436273672458295,12.0,16.270461067130558,9.393918844817609,26.0,22.22222222222222,0,2
100,N,Normal,20554,1.03,-0.47,-0.22969444444444445,0.21104249433130817,1.5,1.03,17.513725,0.09729847222222222,4.3150019545383325,19.91802636394123,0.011111111111111112,0.3119270302846841,6.0,16.164534895948723,9.629238550144084,26.0,22.22222222222222,0,2
100,N,Normal,20837,0.97,-0.455,-0.20522222222222222,0.20088887352507317,1.425,0.91,14.84505,0.0824725,4.122179182063856,18.51445991551383,0.011111111111111112,0.287180256981569,14.0,15.964758582560064,9.317989310985835,24.0,22.22222222222222,0,2
100,N,Normal,21131,0.89,-0.475,-0.23169444444444443,0.20112058564238472,1.365,0.89,16.943725,0.09413180555555556,3.851831733598939,16.55681742292532,0.011111111111111112,0.30680907019766473,14.0,15.534336933858858,8.74762074860858,24.0,25.0,0,2
100,N,Normal,21423,1.0,-0.5,-0.23672222222222222,0.21781256099774193,1.5,0.985,18.626350000000002,0.10347972222222224,4.084329511941339,17.907105075263953,0.011111111111111112,0.3216826420903407,14.0,14.654021049809241,8.073198997881486,22.0,27.777777777777775,0,2
100,N,Normal,21729,1.045,-0.475,-0.20469444444444448,0.20961483453712118,1.52,1.045,15.450875000000002,0.08583819444444446,4.29577504272878,19.994079960218357,0.011111111111111112,0.292981559905132,14.0,16.29458919033738,9.552154164846456,26.0,19.444444444444446,0,2
100,N,Normal,22029,0.925,-0.495,-0.21733333333333335,0.2039869276857384,1.42,0.915,15.992,0.08884444444444445,3.9236249146888,17.004099433076497,0.011111111111111112,0.2980678520814421,14.0,15.220756390792198,8.588333556604844,24.0,25.0,0,2
100,N,Normal,22321,0.85,-0.545,-0.29255555555555557,0.19263414437800716,1.395,0.85,22.0854,0.12269666666666666,4.021558943469671,18.292488684496842,0.011111111111111112,0.3502808397081785,14.0,16.422364299027517,9.428824267154239,26.0,22.22222222222222,0,2
100,N,Normal,22603,0.91,-0.555,-0.3050555555555555,0.2015963988385987,1.465,0.91,24.065999999999995,0.13369999999999999,4.2962016090012405,20.01593864754735,0.011111111111111112,0.3656501059756444,14.0,16.498980152299076,9.746037825222379,26.0,19.444444444444446,0,2
100,N,Normal,22881,0.99,-0.53,-0.2768055555555556,0.2083051740228537,1.52,0.99,21.602225,0.12001236111111112,4.35169466195887,20.62351768272036,0.011111111111111112,0.34642800278140207,8.0,16.865913491772083,10.129865543602719,26.0,19.444444444444446,0,2
100,N,Normal,23164,0.875,-0.535,-0.27452777777777776,0.19270566014161927,1.4100000000000001,0.875,20.250175000000002,0.11250097222222223,4.219036180678778,19.635900239762854,0.011111111111111112,0.33541164592515604,14.0,16.71634435383285,9.532003548613055,26.0,22.22222222222222,0,2
100,N,Normal,23453,0.885,-0.545,-0.2876666666666667,0.20455398635405111,1.4300000000000002,0.825,22.427000000000003,0.12459444444444447,4.038335497103653,17.627448609685285,0.011111111111111112,0.3529793824636851,12.0,14.938944817329062,8.527866168127153,24.0,25.0,0,2
100,N,Normal,23756,0.925,-0.545,-0.2806666666666666,0.21261820241926607,1.4700000000000002,0.905,22.316450000000003,0.1239802777777778,4.058569272345775,17.74327528661956,0.011111111111111112,0.3521083324458224,6.0,15.141334898979794,8.869948746854513,24.0,22.22222222222222,0,2
100,N,Normal,24053,0.99,-0.52,-0.2516388888888888,0.22183379073052995,1.51,0.99,20.255825,0.11253236111111112,4.000843507818401,17.273005285795495,0.011111111111111112,0.33545843425245864,14.0,15.018226955665243,8.5207309210581,24.0,22.22222222222222,0,2
100,N,Normal,24345,0.88,-0.515,-0.2645,0.1955825344394989,1.395,0.875,19.4783,0.10821277777777778,4.113717761098829,18.901356954047003,0.011111111111111112,0.3289571062886129,14.0,16.63068413803669,9.496816614110589,26.0,22.22222222222222,0,2
100,N,Normal,24625,0.855,-0.58,-0.33655555555555555,0.20191189558876146,1.435,0.835,27.726850000000002,0.15403805555555558,4.166648711082895,19.10428146737429,0.011111111111111112,0.39247682167938985,14.0,16.067322400249015,9.501437627617117,26.0,22.22222222222222,0,2
100,N,Normal,24913,1.12,-0.575,-0.2994166666666667,0.27683793644577603,1.695,1.065,29.932125,0.16628958333333332,3.824684674469824,14.568848252862384,0.011111111111111112,0.40778619806625793,6.0,12.70894041855767,8.132679080559702,20.0,27.777777777777775,0,2
100,N,Normal,25197,0.895,-0.59,-0.32338888888888884,0.20577067572337496,1.4849999999999999,0.855,26.44595,0.14692194444444445,4.177692185892301,19.169947554512532,0.011111111111111112,0.38330398438373225,14.0,16.36263215437426,9.525452733201854,26.0,22.22222222222222,0,2
100,N,Normal,25485,0.835,-0.585,-0.3248888888888889,0.20174582162515753,1.42,0.835,26.325750000000003,0.14625416666666669,4.023055641632872,17.763524917445274,0.011111111111111112,0.3824319111510789,16.0,15.343946605037905,8.694212093264257,24.0,25.0,0,2
100,N,Normal,25779,0.96,-0.56,-0.3068888888888889,0.22946747261355874,1.52,0.91,26.4305,0.1468361111111111,3.959680738666229,16.399012711297537,0.011111111111111112,0.38319200293209554,6.0,13.170660091067683,7.330829358961007,20.0,27.777777777777775,0,2
100,N,Normal,26088,0.955,-0.615,-0.2935555555555555,0.22367044761390018,1.5699999999999998,0.91,24.5166,0.13620333333333334,3.825702731583791,16.411468852955327,0.011111111111111112,0.3690573577824094,12.0,14.697692533075477,8.706730774217611,22.0,22.22222222222222,0,2
100,N,Normal,26387,0.86,-0.565,-0.3056944444444445,0.20514680643714156,1.4249999999999998,0.86,24.396175000000003,0.13553430555555557,3.9364238898924344,17.129151448176472,0.011111111111111112,0.36814984117279687,14.0,15.453601003225085,8.761551191190831,24.0,25.0,0,2
100,N,Normal,26670,0.82,-0.605,-0.3654166666666667,0.20044178636756915,1.4249999999999998,0.77,31.267125000000004,0.17370625,4.090994258896918,18.529414520511335,0.011111111111111112,0.41678081769678416,8.0,16.429370599711895,9.722398059630896,26.0,22.22222222222222,0,2
100,N,Normal,26952,0.955,-0.59,-0.3354722222222222,0.22001180348526647,1.545,0.955,28.970425,0.16094680555555554,4.221213906277465,19.1639246040541,0.011111111111111112,0.4011817612448945,8.0,16.134716521968834,9.174015553848886,26.0,25.0,0,2
100,N,Normal,27237,0.96,-0.57,-0.2878888888888889,0.22097571231268553,1.5299999999999998,0.945,23.70785,0.13171027777777777,4.033243516880159,17.582274490921524,0.011111111111111112,0.3629191063829208,8.0,15.172644279430148,8.451444300300633,24.0,22.22222222222222,0,2
100,N,Normal,27536,0.895,-0.53,-0.25969444444444445,0.1941635649887378,1.425,0.895,18.925325000000004,0.10514069444444447,4.185187931227216,19.436028533492443,0.011111111111111112,0.32425405848569494,14.0,16.971432245075313,9.797072892016267,26.0,22.22222222222222,0,2
100,N,Normal,27833,0.94,-0.595,-0.31697222222222216,0.23555401434244227,1.535,0.94,28.072275000000005,0.15595708333333336,3.5979559238028287,14.21230617946092,0.011111111111111112,0.3949140201782324,6.0,12.818977600309891,7.338540452174844,20.0,27.777777777777775,0,2
100,N,Normal,28132,0.925,-0.655,-0.3450555555555556,0.23331844529222343,1.58,0.915,31.230150000000002,0.17350083333333335,3.84417830761593,16.066786820724573,0.011111111111111112,0.4165343123121232,12.0,14.22034711280816,8.571674801279512,22.0,22.22222222222222,0,2
100,N,Normal,28431,0.89,-0.635,-0.35383333333333333,0.21942671517692036,1.525,0.89,31.2023,0.17334611111111112,3.9782262048733594,17.373350898520716,0.011111111111111112,0.41634854522516485,14.0,15.280637120699927,8.682334046467007,24.0,25.0,0,2
100,N,Normal,28727,0.76,-0.63,-0.35161111111111104,0.1952645325048074,1.3900000000000001,0.76,29.116550000000004,0.16175861111111114,3.9290541005800783,17.33694615501629,0.011111111111111112,0.4021922564037144,14.0,16.07364339307101,8.913636214783883,24.0,25.0,0,2
100,N,Normal,29014,0.78,-0.67,-0.3823333333333333,0.19867575482568464,1.4500000000000002,0.735,33.41715,0.18565083333333332,3.9467897649742425,17.909935201917115,0.011111111111111112,0.43087217748809603,12.0,15.453022566792912,9.180688137652975,24.0,22.22222222222222,0,2
100,N,Normal,29294,0.895,-0.63,-0.35641666666666666,0.2099260947995217,1.525,0.895,30.798325000000006,0.1711018055555556,4.1737611068589535,19.142611281809824,0.011111111111111112,0.41364454010122703,16.0,16.275568826510334,9.434784942888774,26.0,25.0,0,2
100,N,Normal,29580,1.035,-0.56,-0.2761666666666666,0.24792589618674368,1.595,0.995,24.792350000000006,0.1377352777777778,3.950162853616931,15.846153803330445,0.011111111111111112,0.37112703724975066,8.0,13.574493386648996,8.26930531450716,22.0,27.777777777777775,0,2
100,N,Normal,29873,0.955,-0.555,-0.2648888888888889,0.22699544510576733,1.51,0.955,21.90475,0.12169305555555555,3.7222928897451855,14.92246376639024,0.011111111111111112,0.34884531751989384,14.0,13.708152856074477,7.363541126004592,22.0,30.555555555555554,0,2
100,N,Normal,30182,0.925,-0.545,-0.3005555555555555,0.21097122558465492,1.4700000000000002,0.925,24.27165,0.1348425,4.119063246940277,18.3556935539956,0.011111111111111112,0.3672090685154712,6.0,15.453070339091338,9.125340314035064,24.0,25.0,0,2
